runID,stateName,Hs,Tp,phaseSeed,split,faultName,severity,sourceFile,processedFile,nRawSamples,nPostRampSamples,nPreparedSamples,rawFs_Hz,preparedFs_Hz,surgeEnergyAtOrBelow2Hz,heaveEnergyAtOrBelow2Hz,pitchEnergyAtOrBelow2Hz,relDispEnergyAtOrBelow2Hz,relVelEnergyAtOrBelow2Hz,ptoForceEnergyAtOrBelow2Hz
369,State4_LongPeriodSwell,1.6,10,14,validation,pto_damping_loss,0.4,run00369_seed014_sev040_Hs160_Tp1000.csv,run00369_seed014_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998608468828,0.999998529003917,0.999999006050393,0.99999824050439,0.999999007850778,0.999999007850778
370,State4_LongPeriodSwell,1.6,10,14,validation,pto_damping_loss,0.2,run00370_seed014_sev020_Hs160_Tp1000.csv,run00370_seed014_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.99999855999318,0.999998567518945,0.999998849153431,0.999998278204417,0.999999066716394,0.999999066716393
371,State4_LongPeriodSwell,1.6,10,15,validation,healthy,1,run00371_seed015_sev100_Hs160_Tp1000.csv,run00371_seed015_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998872910764,0.999998193241835,0.999999089575645,0.999998445690681,0.99999789575213,0.99999789575213
372,State4_LongPeriodSwell,1.6,10,15,validation,pto_damping_loss,0.8,run00372_seed015_sev080_Hs160_Tp1000.csv,run00372_seed015_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998765739642,0.999998150661236,0.999999101838111,0.99999854684362,0.999997842014722,0.999997842014722
373,State4_LongPeriodSwell,1.6,10,15,validation,pto_damping_loss,0.6,run00373_seed015_sev060_Hs160_Tp1000.csv,run00373_seed015_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998638949451,0.999998097001082,0.999999070041902,0.999998643786114,0.999997806344216,0.999997806344217
374,State4_LongPeriodSwell,1.6,10,15,validation,pto_damping_loss,0.4,run00374_seed015_sev040_Hs160_Tp1000.csv,run00374_seed015_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998507513808,0.999998026937693,0.999998991821949,0.999998723371057,0.999997797461841,0.999997797461841
375,State4_LongPeriodSwell,1.6,10,15,validation,pto_damping_loss,0.2,run00375_seed015_sev020_Hs160_Tp1000.csv,run00375_seed015_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998390953704,0.999997930122435,0.999998897296468,0.99999876168695,0.999997829120159,0.999997829120159
376,State4_LongPeriodSwell,1.6,10,16,validation,healthy,1,run00376_seed016_sev100_Hs160_Tp1000.csv,run00376_seed016_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997820672793,0.999997371926603,0.999998487506295,0.999997700733472,0.999998270673633,0.999998270673633
377,State4_LongPeriodSwell,1.6,10,16,validation,pto_damping_loss,0.8,run00377_seed016_sev080_Hs160_Tp1000.csv,run00377_seed016_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997761501134,0.999997357638415,0.999998400487923,0.99999771630469,0.999998305621198,0.999998305621198
378,State4_LongPeriodSwell,1.6,10,16,validation,pto_damping_loss,0.6,run00378_seed016_sev060_Hs160_Tp1000.csv,run00378_seed016_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997722941868,0.999997352601026,0.999998332981733,0.999997742238133,0.99999834061212,0.99999834061212
379,State4_LongPeriodSwell,1.6,10,16,validation,pto_damping_loss,0.4,run00379_seed016_sev040_Hs160_Tp1000.csv,run00379_seed016_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997711721791,0.99999736153134,0.999998298834518,0.999997786890116,0.99999838440205,0.99999838440205
380,State4_LongPeriodSwell,1.6,10,16,validation,pto_damping_loss,0.2,run00380_seed016_sev020_Hs160_Tp1000.csv,run00380_seed016_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997734466152,0.999997391152849,0.999998318709239,0.999997863466657,0.999998462640179,0.99999846264018
381,State4_LongPeriodSwell,1.6,10,17,test,healthy,1,run00381_seed017_sev100_Hs160_Tp1000.csv,run00381_seed017_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998351093999,0.999997584395869,0.999998647103034,0.999998541519696,0.999997176185349,0.999997176185349
382,State4_LongPeriodSwell,1.6,10,17,test,pto_damping_loss,0.8,run00382_seed017_sev080_Hs160_Tp1000.csv,run00382_seed017_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998341852997,0.999997563239003,0.999998662709298,0.999998503240989,0.999997274995242,0.999997274995241
383,State4_LongPeriodSwell,1.6,10,17,test,pto_damping_loss,0.6,run00383_seed017_sev060_Hs160_Tp1000.csv,run00383_seed017_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998323927702,0.999997542758696,0.999998671181465,0.999998466109741,0.999997362336835,0.999997362336835
384,State4_LongPeriodSwell,1.6,10,17,test,pto_damping_loss,0.4,run00384_seed017_sev040_Hs160_Tp1000.csv,run00384_seed017_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998294208157,0.999997527001588,0.999998663669066,0.99999843401062,0.999997423160496,0.999997423160496
385,State4_LongPeriodSwell,1.6,10,17,test,pto_damping_loss,0.2,run00385_seed017_sev020_Hs160_Tp1000.csv,run00385_seed017_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998248637102,0.999997524086697,0.999998626969602,0.999998415600267,0.999997431034096,0.999997431034096
386,State4_LongPeriodSwell,1.6,10,18,test,healthy,1,run00386_seed018_sev100_Hs160_Tp1000.csv,run00386_seed018_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997477252807,0.999998333052445,0.999998261254979,0.999999011438618,0.99999761653566,0.99999761653566
387,State4_LongPeriodSwell,1.6,10,18,test,pto_damping_loss,0.8,run00387_seed018_sev080_Hs160_Tp1000.csv,run00387_seed018_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997410521365,0.999998355092124,0.999998107872292,0.999998987488742,0.999997498998824,0.999997498998824
388,State4_LongPeriodSwell,1.6,10,18,test,pto_damping_loss,0.6,run00388_seed018_sev060_Hs160_Tp1000.csv,run00388_seed018_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997349266334,0.999998380713579,0.999997949433864,0.999998964349522,0.999997365095564,0.999997365095564
389,State4_LongPeriodSwell,1.6,10,18,test,pto_damping_loss,0.4,run00389_seed018_sev040_Hs160_Tp1000.csv,run00389_seed018_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997301962592,0.999998410695243,0.999997810879586,0.999998940538559,0.99999721872575,0.99999721872575
390,State4_LongPeriodSwell,1.6,10,18,test,pto_damping_loss,0.2,run00390_seed018_sev020_Hs160_Tp1000.csv,run00390_seed018_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997277418639,0.999998445661059,0.999997719506878,0.999998913769369,0.999997075286021,0.999997075286021
391,State4_LongPeriodSwell,1.6,10,19,test,healthy,1,run00391_seed019_sev100_Hs160_Tp1000.csv,run00391_seed019_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997683768803,0.999997979240153,0.999997609017192,0.999997811438775,0.999998420379124,0.999998420379124
392,State4_LongPeriodSwell,1.6,10,19,test,pto_damping_loss,0.8,run00392_seed019_sev080_Hs160_Tp1000.csv,run00392_seed019_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997744887595,0.999997965724609,0.999997689274817,0.999997831601572,0.999998423467702,0.999998423467701
393,State4_LongPeriodSwell,1.6,10,19,test,pto_damping_loss,0.6,run00393_seed019_sev060_Hs160_Tp1000.csv,run00393_seed019_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997815993297,0.999997951008274,0.99999782855159,0.999997868428552,0.999998416789889,0.999998416789889
394,State4_LongPeriodSwell,1.6,10,19,test,pto_damping_loss,0.4,run00394_seed019_sev040_Hs160_Tp1000.csv,run00394_seed019_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997895379751,0.999997936324106,0.99999803009602,0.999997929478439,0.999998401563026,0.999998401563025
395,State4_LongPeriodSwell,1.6,10,19,test,pto_damping_loss,0.2,run00395_seed019_sev020_Hs160_Tp1000.csv,run00395_seed019_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997979128878,0.999997923707645,0.999998276823901,0.999998022292128,0.99999838383846,0.999998383838461
396,State4_LongPeriodSwell,1.6,10,20,test,healthy,1,run00396_seed020_sev100_Hs160_Tp1000.csv,run00396_seed020_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.99999930941315,0.999998632429251,0.999998544920136,0.999999003068057,0.999998141398991,0.999998141398991
397,State4_LongPeriodSwell,1.6,10,20,test,pto_damping_loss,0.8,run00397_seed020_sev080_Hs160_Tp1000.csv,run00397_seed020_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999307519762,0.999998609920173,0.999998548207685,0.999999065676285,0.999998080305264,0.999998080305264
398,State4_LongPeriodSwell,1.6,10,20,test,pto_damping_loss,0.6,run00398_seed020_sev060_Hs160_Tp1000.csv,run00398_seed020_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999305998613,0.999998585650218,0.999998569176735,0.99999912545725,0.99999801481982,0.99999801481982
399,State4_LongPeriodSwell,1.6,10,20,test,pto_damping_loss,0.4,run00399_seed020_sev040_Hs160_Tp1000.csv,run00399_seed020_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999305125958,0.999998558188441,0.999998616615196,0.999999178639805,0.999997936358561,0.999997936358561
400,State4_LongPeriodSwell,1.6,10,20,test,pto_damping_loss,0.2,run00400_seed020_sev020_Hs160_Tp1000.csv,run00400_seed020_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999304882603,0.999998524181904,0.999998700219056,0.999999219304426,0.999997820292971,0.999997820292971
401,State5_Moderate,2.2,8.3,1,train,healthy,1,run00401_seed001_sev100_Hs220_Tp830.csv,run00401_seed001_sev100_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999715626905,0.999998411177034,0.999998800800758,0.999998635896797,0.999998210936371,0.999998210936371
402,State5_Moderate,2.2,8.3,1,train,pto_damping_loss,0.8,run00402_seed001_sev080_Hs220_Tp830.csv,run00402_seed001_sev080_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999719886456,0.999998297952307,0.99999872388679,0.999998615015175,0.999998226790932,0.999998226790932
403,State5_Moderate,2.2,8.3,1,train,pto_damping_loss,0.6,run00403_seed001_sev060_Hs220_Tp830.csv,run00403_seed001_sev060_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999727028511,0.999998162181096,0.999998682416427,0.999998572330012,0.999998254666219,0.999998254666219
404,State5_Moderate,2.2,8.3,1,train,pto_damping_loss,0.4,run00404_seed001_sev040_Hs220_Tp830.csv,run00404_seed001_sev040_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999736312073,0.999998002982642,0.999998675783622,0.999998498896131,0.999998293360771,0.999998293360771
405,State5_Moderate,2.2,8.3,1,train,pto_damping_loss,0.2,run00405_seed001_sev020_Hs220_Tp830.csv,run00405_seed001_sev020_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999744395731,0.999997823354761,0.999998691426852,0.999998382100752,0.99999833777604,0.99999833777604
406,State5_Moderate,2.2,8.3,2,train,healthy,1,run00406_seed002_sev100_Hs220_Tp830.csv,run00406_seed002_sev100_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999148713014,0.999998368247904,0.999999337832237,0.999998830295701,0.99999903287302,0.99999903287302
407,State5_Moderate,2.2,8.3,2,train,pto_damping_loss,0.8,run00407_seed002_sev080_Hs220_Tp830.csv,run00407_seed002_sev080_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.99999914963148,0.999998346624584,0.999999372095689,0.999998786442165,0.999999041581415,0.999999041581416
408,State5_Moderate,2.2,8.3,2,train,pto_damping_loss,0.6,run00408_seed002_sev060_Hs220_Tp830.csv,run00408_seed002_sev060_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999143663707,0.999998319734101,0.999999377818128,0.999998748542669,0.999999051656564,0.999999051656564
409,State5_Moderate,2.2,8.3,2,train,pto_damping_loss,0.4,run00409_seed002_sev040_Hs220_Tp830.csv,run00409_seed002_sev040_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999129040781,0.999998290745281,0.999999344516249,0.999998725690592,0.999999061032154,0.999999061032154
410,State5_Moderate,2.2,8.3,2,train,pto_damping_loss,0.2,run00410_seed002_sev020_Hs220_Tp830.csv,run00410_seed002_sev020_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999102778572,0.999998267860998,0.999999262976711,0.999998734824816,0.999999063575637,0.999999063575637
411,State5_Moderate,2.2,8.3,3,train,healthy,1,run00411_seed003_sev100_Hs220_Tp830.csv,run00411_seed003_sev100_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998391888572,0.99999763584464,0.999996480861128,0.999995413117472,0.999998620821059,0.999998620821059
412,State5_Moderate,2.2,8.3,3,train,pto_damping_loss,0.8,run00412_seed003_sev080_Hs220_Tp830.csv,run00412_seed003_sev080_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998504771297,0.999997630586314,0.999996861318063,0.999995666266604,0.999998587359228,0.999998587359228
413,State5_Moderate,2.2,8.3,3,train,pto_damping_loss,0.6,run00413_seed003_sev060_Hs220_Tp830.csv,run00413_seed003_sev060_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998500360029,0.999997622771941,0.999997291267377,0.999995918019107,0.999998539380426,0.999998539380427
414,State5_Moderate,2.2,8.3,3,train,pto_damping_loss,0.4,run00414_seed003_sev040_Hs220_Tp830.csv,run00414_seed003_sev040_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998477854979,0.999997631090604,0.999997638034961,0.999996172017802,0.999998479192376,0.999998479192376
415,State5_Moderate,2.2,8.3,3,train,pto_damping_loss,0.2,run00415_seed003_sev020_Hs220_Tp830.csv,run00415_seed003_sev020_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998461792567,0.999997659721771,0.999997850707168,0.99999646885172,0.999998405988663,0.999998405988662
416,State5_Moderate,2.2,8.3,4,train,healthy,1,run00416_seed004_sev100_Hs220_Tp830.csv,run00416_seed004_sev100_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.99999807018948,0.999998216749029,0.999998380730214,0.999998057462915,0.999999123640531,0.999999123640531
417,State5_Moderate,2.2,8.3,4,train,pto_damping_loss,0.8,run00417_seed004_sev080_Hs220_Tp830.csv,run00417_seed004_sev080_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998010744477,0.999998173151069,0.999998291532899,0.999998046468185,0.999999157860128,0.999999157860128
418,State5_Moderate,2.2,8.3,4,train,pto_damping_loss,0.6,run00418_seed004_sev060_Hs220_Tp830.csv,run00418_seed004_sev060_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.99999796421987,0.999998105950306,0.999998184780111,0.999998008192307,0.999999206282114,0.999999206282114
419,State5_Moderate,2.2,8.3,4,train,pto_damping_loss,0.4,run00419_seed004_sev040_Hs220_Tp830.csv,run00419_seed004_sev040_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999997938959894,0.999998007595436,0.999998085310027,0.999997927547502,0.999999268392431,0.999999268392431
420,State5_Moderate,2.2,8.3,4,train,pto_damping_loss,0.2,run00420_seed004_sev020_Hs220_Tp830.csv,run00420_seed004_sev020_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999997937177703,0.999997867809728,0.999998040469583,0.999997783984398,0.999999334769826,0.999999334769826
421,State5_Moderate,2.2,8.3,5,train,healthy,1,run00421_seed005_sev100_Hs220_Tp830.csv,run00421_seed005_sev100_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998842029979,0.999997958375264,0.999997352820397,0.999998495675264,0.999998686819628,0.999998686819628
422,State5_Moderate,2.2,8.3,5,train,pto_damping_loss,0.8,run00422_seed005_sev080_Hs220_Tp830.csv,run00422_seed005_sev080_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999076322715,0.999997898318136,0.999997693156768,0.999998460192892,0.999998738879618,0.999998738879618
423,State5_Moderate,2.2,8.3,5,train,pto_damping_loss,0.6,run00423_seed005_sev060_Hs220_Tp830.csv,run00423_seed005_sev060_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999206757573,0.999997823668591,0.99999836254587,0.999998413450926,0.999998814069242,0.999998814069242
424,State5_Moderate,2.2,8.3,5,train,pto_damping_loss,0.4,run00424_seed005_sev040_Hs220_Tp830.csv,run00424_seed005_sev040_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999236644422,0.999997735245081,0.999998877251873,0.999998372055518,0.999998914399125,0.999998914399126
425,State5_Moderate,2.2,8.3,5,train,pto_damping_loss,0.2,run00425_seed005_sev020_Hs220_Tp830.csv,run00425_seed005_sev020_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999248900011,0.999997624814967,0.99999912421959,0.999998323363156,0.999999053832033,0.999999053832033
426,State5_Moderate,2.2,8.3,6,train,healthy,1,run00426_seed006_sev100_Hs220_Tp830.csv,run00426_seed006_sev100_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999150152625,0.999997694106304,0.999998323656168,0.999998790246323,0.999997549217399,0.999997549217399
427,State5_Moderate,2.2,8.3,6,train,pto_damping_loss,0.8,run00427_seed006_sev080_Hs220_Tp830.csv,run00427_seed006_sev080_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999139744513,0.999997617525125,0.999998410358162,0.999998743444934,0.999997539143953,0.999997539143953
428,State5_Moderate,2.2,8.3,6,train,pto_damping_loss,0.6,run00428_seed006_sev060_Hs220_Tp830.csv,run00428_seed006_sev060_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999127452994,0.999997533849112,0.99999845902475,0.999998699626708,0.999997512457636,0.999997512457636
429,State5_Moderate,2.2,8.3,6,train,pto_damping_loss,0.4,run00429_seed006_sev040_Hs220_Tp830.csv,run00429_seed006_sev040_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999113076393,0.999997449349826,0.999998480291569,0.99999866635329,0.999997454472692,0.999997454472692
430,State5_Moderate,2.2,8.3,6,train,pto_damping_loss,0.2,run00430_seed006_sev020_Hs220_Tp830.csv,run00430_seed006_sev020_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999095680025,0.999997377506079,0.999998478404248,0.999998657772533,0.999997340989481,0.999997340989482
431,State5_Moderate,2.2,8.3,7,train,healthy,1,run00431_seed007_sev100_Hs220_Tp830.csv,run00431_seed007_sev100_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999088505462,0.999998474718611,0.999998879480324,0.999998838626236,0.999998354295632,0.999998354295632
432,State5_Moderate,2.2,8.3,7,train,pto_damping_loss,0.8,run00432_seed007_sev080_Hs220_Tp830.csv,run00432_seed007_sev080_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.99999904713458,0.999998437258567,0.999998777155096,0.999998798348738,0.99999837517265,0.99999837517265
433,State5_Moderate,2.2,8.3,7,train,pto_damping_loss,0.6,run00433_seed007_sev060_Hs220_Tp830.csv,run00433_seed007_sev060_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999999018007266,0.99999839231637,0.999998652936051,0.99999875731206,0.999998401443793,0.999998401443793
434,State5_Moderate,2.2,8.3,7,train,pto_damping_loss,0.4,run00434_seed007_sev040_Hs220_Tp830.csv,run00434_seed007_sev040_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998998226948,0.999998339823957,0.999998512468547,0.999998718714896,0.999998438604451,0.999998438604451
435,State5_Moderate,2.2,8.3,7,train,pto_damping_loss,0.2,run00435_seed007_sev020_Hs220_Tp830.csv,run00435_seed007_sev020_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998987229453,0.999998282344289,0.999998356100485,0.999998687839855,0.999998498718678,0.999998498718677
436,State5_Moderate,2.2,8.3,8,train,healthy,1,run00436_seed008_sev100_Hs220_Tp830.csv,run00436_seed008_sev100_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999997479498166,0.999997794147515,0.999999247446805,0.99999933979398,0.999999325183354,0.999999325183355
437,State5_Moderate,2.2,8.3,8,train,pto_damping_loss,0.8,run00437_seed008_sev080_Hs220_Tp830.csv,run00437_seed008_sev080_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.99999746896285,0.999997854190227,0.999999363727109,0.999999347724106,0.999999308580164,0.999999308580164
438,State5_Moderate,2.2,8.3,8,train,pto_damping_loss,0.6,run00438_seed008_sev060_Hs220_Tp830.csv,run00438_seed008_sev060_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999997452040331,0.999997919302129,0.999999454774581,0.999999347256465,0.999999277601923,0.999999277601923
439,State5_Moderate,2.2,8.3,8,train,pto_damping_loss,0.4,run00439_seed008_sev040_Hs220_Tp830.csv,run00439_seed008_sev040_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999997429640931,0.99999798910972,0.999999486691035,0.999999336087694,0.99999921921055,0.99999921921055
440,State5_Moderate,2.2,8.3,8,train,pto_damping_loss,0.2,run00440_seed008_sev020_Hs220_Tp830.csv,run00440_seed008_sev020_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999997402168504,0.99999806387851,0.999999443146605,0.999999311159545,0.999999106928658,0.999999106928658
441,State5_Moderate,2.2,8.3,9,train,healthy,1,run00441_seed009_sev100_Hs220_Tp830.csv,run00441_seed009_sev100_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998398799727,0.999998330933292,0.999999278160431,0.99999914459431,0.999998063147629,0.999998063147629
442,State5_Moderate,2.2,8.3,9,train,pto_damping_loss,0.8,run00442_seed009_sev080_Hs220_Tp830.csv,run00442_seed009_sev080_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998253395639,0.999998392257613,0.999998935718121,0.999999176452512,0.999997999511612,0.999997999511612
443,State5_Moderate,2.2,8.3,9,train,pto_damping_loss,0.6,run00443_seed009_sev060_Hs220_Tp830.csv,run00443_seed009_sev060_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998166886814,0.999998455337916,0.999998594011073,0.999999195966476,0.999997929471231,0.999997929471231
444,State5_Moderate,2.2,8.3,9,train,pto_damping_loss,0.4,run00444_seed009_sev040_Hs220_Tp830.csv,run00444_seed009_sev040_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998108198168,0.999998517344163,0.99999835075394,0.999999200565761,0.999997849134528,0.999997849134528
445,State5_Moderate,2.2,8.3,9,train,pto_damping_loss,0.2,run00445_seed009_sev020_Hs220_Tp830.csv,run00445_seed009_sev020_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998055330374,0.999998577056175,0.999998160169345,0.999999188843293,0.999997746045376,0.999997746045376
446,State5_Moderate,2.2,8.3,10,train,healthy,1,run00446_seed010_sev100_Hs220_Tp830.csv,run00446_seed010_sev100_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998541018879,0.999998601670368,0.999998685813192,0.99999813794763,0.999998887865915,0.999998887865915
447,State5_Moderate,2.2,8.3,10,train,pto_damping_loss,0.8,run00447_seed010_sev080_Hs220_Tp830.csv,run00447_seed010_sev080_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998413934947,0.99999862215667,0.99999897060699,0.999998150407202,0.999998822727779,0.999998822727779
448,State5_Moderate,2.2,8.3,10,train,pto_damping_loss,0.6,run00448_seed010_sev060_Hs220_Tp830.csv,run00448_seed010_sev060_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998340369325,0.999998638046894,0.999999023245567,0.9999981558365,0.99999874629559,0.99999874629559
449,State5_Moderate,2.2,8.3,10,train,pto_damping_loss,0.4,run00449_seed010_sev040_Hs220_Tp830.csv,run00449_seed010_sev040_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999998304134059,0.999998649814757,0.99999900173923,0.999998152034443,0.999998649314523,0.999998649314523
450,State5_Moderate,2.2,8.3,10,train,pto_damping_loss,0.2,run00450_seed010_sev020_Hs220_Tp830.csv,run00450_seed010_sev020_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.99999829349934,0.999998658104817,0.999998993094348,0.999998131993622,0.999998519392879,0.999998519392878
451,State5_Moderate,2.2,8.3,11,train,healthy,1,run00451_seed011_sev100_Hs220_Tp830.csv,run00451_seed011_sev100_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999996743026447,0.999997732251211,0.999996935731008,0.999998981218934,0.999998260934591,0.99999826093459
452,State5_Moderate,2.2,8.3,11,train,pto_damping_loss,0.8,run00452_seed011_sev080_Hs220_Tp830.csv,run00452_seed011_sev080_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999997001565996,0.999997839263004,0.999997654109802,0.999999064400044,0.999998264972986,0.999998264972986
453,State5_Moderate,2.2,8.3,11,train,pto_damping_loss,0.6,run00453_seed011_sev060_Hs220_Tp830.csv,run00453_seed011_sev060_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999997057977852,0.999997955204299,0.999997867217317,0.999999132891603,0.999998287630203,0.999998287630204
454,State5_Moderate,2.2,8.3,11,train,pto_damping_loss,0.4,run00454_seed011_sev040_Hs220_Tp830.csv,run00454_seed011_sev040_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999997060186754,0.999998079287379,0.999997585789777,0.99999918412519,0.999998322724242,0.999998322724242
455,State5_Moderate,2.2,8.3,11,train,pto_damping_loss,0.2,run00455_seed011_sev020_Hs220_Tp830.csv,run00455_seed011_sev020_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999997110779017,0.999998201440526,0.99999748948879,0.999999190143776,0.999998354964787,0.999998354964787
456,State5_Moderate,2.2,8.3,12,train,healthy,1,run00456_seed012_sev100_Hs220_Tp830.csv,run00456_seed012_sev100_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.99999560282196,0.999998235009184,0.999997155429209,0.999998232206506,0.999995721363185,0.999995721363185
457,State5_Moderate,2.2,8.3,12,train,pto_damping_loss,0.8,run00457_seed012_sev080_Hs220_Tp830.csv,run00457_seed012_sev080_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999995567277856,0.999998407135483,0.999997071779906,0.999998268665279,0.999995842069589,0.999995842069589
458,State5_Moderate,2.2,8.3,12,train,pto_damping_loss,0.6,run00458_seed012_sev060_Hs220_Tp830.csv,run00458_seed012_sev060_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999995529664797,0.999998588442405,0.999996964800418,0.9999982846513,0.999996018159189,0.999996018159189
459,State5_Moderate,2.2,8.3,12,train,pto_damping_loss,0.4,run00459_seed012_sev040_Hs220_Tp830.csv,run00459_seed012_sev040_Hs220_Tp830_5hz.csv,20001,19001,9501,10,5,0.999995492189964,0.999998773168263,0.999996845036328,0.999998271626764,0.999996272880706,0.999996272880707
