runID,stateName,Hs,Tp,stateProbability,phaseSeed,split,faultName,severity,Bfault_NsPm,csvPath,expectedDamping_NsPm,estimatedDamping_NsPm,relativeDampingError,forceLawMaxError_N,forceLawRelativeError,powerConsistencyError_W,completed
306,State4_LongPeriodSwell,1.6,10,0.109868,2,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00306_seed002_sev100_Hs160_Tp1000.csv,1200000,1200000,2.91038304567337e-15,1.74622982740402e-09,2.51447889671699e-15,0,1
307,State4_LongPeriodSwell,1.6,10,0.109868,2,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00307_seed002_sev080_Hs160_Tp1000.csv,960000,959999.999999997,3.63797880709171e-15,1.51339918375015e-09,2.6288630406931e-15,0,1
308,State4_LongPeriodSwell,1.6,10,0.109868,2,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00308_seed002_sev060_Hs160_Tp1000.csv,720000,720000,6.46751787927416e-16,1.22236087918282e-09,2.72404493080415e-15,0,1
309,State4_LongPeriodSwell,1.6,10,0.109868,2,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00309_seed002_sev040_Hs160_Tp1000.csv,480000,479999.999999998,3.27418092638254e-15,9.31322574615479e-10,2.94796767722333e-15,0,1
310,State4_LongPeriodSwell,1.6,10,0.109868,2,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00310_seed002_sev020_Hs160_Tp1000.csv,240000,239999.999999999,2.18278728425503e-15,9.51331458054483e-10,5.57082964362872e-15,0,1
311,State4_LongPeriodSwell,1.6,10,0.109868,3,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00311_seed003_sev100_Hs160_Tp1000.csv,1200000,1200000,7.76102145512899e-16,1.62981450557709e-09,2.50858686218661e-15,0,1
312,State4_LongPeriodSwell,1.6,10,0.109868,3,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00312_seed003_sev080_Hs160_Tp1000.csv,960000,959999.999999996,4.12304264803727e-15,1.51339918375015e-09,2.75164401606975e-15,0,1
313,State4_LongPeriodSwell,1.6,10,0.109868,3,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00313_seed003_sev060_Hs160_Tp1000.csv,720000,720000,3.23375893963708e-16,1.16415321826935e-09,2.6255942448124e-15,0,1
314,State4_LongPeriodSwell,1.6,10,0.109868,3,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00314_seed003_sev040_Hs160_Tp1000.csv,480000,479999.999999999,1.57645748307308e-15,9.60426405072212e-10,2.9934637406031e-15,0,1
315,State4_LongPeriodSwell,1.6,10,0.109868,3,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00315_seed003_sev020_Hs160_Tp1000.csv,240000,240000,1.33392556260029e-15,1.26783561427146e-09,7.1887244592334e-15,0,1
316,State4_LongPeriodSwell,1.6,10,0.109868,4,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00316_seed004_sev100_Hs160_Tp1000.csv,1200000,1200000,3.49245965480804e-15,2.21189111471176e-09,2.48787179220334e-15,0,1
317,State4_LongPeriodSwell,1.6,10,0.109868,4,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00317_seed004_sev080_Hs160_Tp1000.csv,960000,959999.999999998,1.57645748307308e-15,1.86264514923096e-09,2.48515724093599e-15,0,1
318,State4_LongPeriodSwell,1.6,10,0.109868,4,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00318_seed004_sev060_Hs160_Tp1000.csv,720000,719999.999999999,1.61687946981854e-15,1.51339918375015e-09,2.53833777885932e-15,0,1
319,State4_LongPeriodSwell,1.6,10,0.109868,4,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00319_seed004_sev040_Hs160_Tp1000.csv,480000,479999.999999999,1.09139364212751e-15,1.28056854009628e-09,2.98561262457448e-15,0,1
320,State4_LongPeriodSwell,1.6,10,0.109868,4,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00320_seed004_sev020_Hs160_Tp1000.csv,240000,240000,3.63797880709171e-16,1.13504938781261e-09,4.73839042440649e-15,0,1
321,State4_LongPeriodSwell,1.6,10,0.109868,5,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00321_seed005_sev100_Hs160_Tp1000.csv,1200000,1200000,7.76102145512899e-16,2.21189111471176e-09,2.51288175302616e-15,0,1
322,State4_LongPeriodSwell,1.6,10,0.109868,5,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00322_seed005_sev080_Hs160_Tp1000.csv,960000,960000,0,1.86264514923096e-09,2.514776699565e-15,0,1
323,State4_LongPeriodSwell,1.6,10,0.109868,5,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00323_seed005_sev060_Hs160_Tp1000.csv,720000,719999.999999998,3.23375893963708e-15,1.57160684466362e-09,2.68156253019508e-15,0,1
324,State4_LongPeriodSwell,1.6,10,0.109868,5,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00324_seed005_sev040_Hs160_Tp1000.csv,480000,479999.999999998,3.39544688661893e-15,1.33877620100975e-09,3.2321716717504e-15,0,1
325,State4_LongPeriodSwell,1.6,10,0.109868,5,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00325_seed005_sev020_Hs160_Tp1000.csv,240000,240000,1.57645748307308e-15,1.06228981167078e-09,4.81761035076125e-15,0,1
326,State4_LongPeriodSwell,1.6,10,0.109868,6,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00326_seed006_sev100_Hs160_Tp1000.csv,1200000,1200000,2.13428090016047e-15,1.97906047105789e-09,2.46686560605511e-15,0,1
327,State4_LongPeriodSwell,1.6,10,0.109868,6,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00327_seed006_sev080_Hs160_Tp1000.csv,960000,959999.999999997,2.66785112520059e-15,1.62981450557709e-09,2.44877487565375e-15,0,1
328,State4_LongPeriodSwell,1.6,10,0.109868,6,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00328_seed006_sev060_Hs160_Tp1000.csv,720000,719999.999999999,1.94025536378225e-15,1.51339918375015e-09,2.93611294996748e-15,0,1
329,State4_LongPeriodSwell,1.6,10,0.109868,6,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00329_seed006_sev040_Hs160_Tp1000.csv,480000,479999.999999999,2.91038304567337e-15,1.33877620100975e-09,3.64724685315537e-15,0,1
330,State4_LongPeriodSwell,1.6,10,0.109868,6,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00330_seed006_sev020_Hs160_Tp1000.csv,240000,240000,1.2126596023639e-16,1.23691279441118e-09,6.24149937645715e-15,0,1
331,State4_LongPeriodSwell,1.6,10,0.109868,7,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00331_seed007_sev100_Hs160_Tp1000.csv,1200000,1200000,5.82076609134674e-16,1.74622982740402e-09,2.47713151948453e-15,0,1
332,State4_LongPeriodSwell,1.6,10,0.109868,7,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00332_seed007_sev080_Hs160_Tp1000.csv,960000,959999.999999999,8.48861721654733e-16,1.45519152283669e-09,2.47799011768184e-15,0,1
333,State4_LongPeriodSwell,1.6,10,0.109868,7,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00333_seed007_sev060_Hs160_Tp1000.csv,720000,719999.999999998,2.74869509869152e-15,1.22236087918282e-09,2.66032255204373e-15,0,1
334,State4_LongPeriodSwell,1.6,10,0.109868,7,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00334_seed007_sev040_Hs160_Tp1000.csv,480000,479999.999999998,3.39544688661893e-15,1.03318598121405e-09,3.11353714530109e-15,0,1
335,State4_LongPeriodSwell,1.6,10,0.109868,7,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00335_seed007_sev020_Hs160_Tp1000.csv,240000,239999.999999999,2.42531920472781e-15,1.07684172689915e-09,5.82988334756654e-15,0,1
336,State4_LongPeriodSwell,1.6,10,0.109868,8,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00336_seed008_sev100_Hs160_Tp1000.csv,1200000,1200000,2.52233197291692e-15,1.97906047105789e-09,2.43778595453926e-15,0,1
337,State4_LongPeriodSwell,1.6,10,0.109868,8,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00337_seed008_sev080_Hs160_Tp1000.csv,960000,959999.999999998,1.81898940354586e-15,1.62981450557709e-09,2.45219164788956e-15,0,1
338,State4_LongPeriodSwell,1.6,10,0.109868,8,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00338_seed008_sev060_Hs160_Tp1000.csv,720000,719999.999999997,3.55713483360079e-15,1.39698386192322e-09,2.72144240178773e-15,0,1
339,State4_LongPeriodSwell,1.6,10,0.109868,8,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00339_seed008_sev040_Hs160_Tp1000.csv,480000,480000,8.48861721654733e-16,1.04773789644241e-09,2.90004532884775e-15,0,1
340,State4_LongPeriodSwell,1.6,10,0.109868,8,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00340_seed008_sev020_Hs160_Tp1000.csv,240000,239999.999999999,2.66785112520059e-15,9.02218744158745e-10,4.71410493165633e-15,0,1
341,State4_LongPeriodSwell,1.6,10,0.109868,9,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00341_seed009_sev100_Hs160_Tp1000.csv,1200000,1200000,2.3283064365387e-15,1.97906047105789e-09,2.40665622751813e-15,0,1
342,State4_LongPeriodSwell,1.6,10,0.109868,9,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00342_seed009_sev080_Hs160_Tp1000.csv,960000,959999.999999998,1.81898940354586e-15,1.74622982740402e-09,2.54275977705612e-15,0,1
343,State4_LongPeriodSwell,1.6,10,0.109868,9,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00343_seed009_sev060_Hs160_Tp1000.csv,720000,719999.999999998,2.58700715170966e-15,1.51339918375015e-09,2.80688168111442e-15,0,1
344,State4_LongPeriodSwell,1.6,10,0.109868,9,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00344_seed009_sev040_Hs160_Tp1000.csv,480000,480000,6.06329801181952e-16,1.33877620100975e-09,3.54390288208779e-15,0,1
345,State4_LongPeriodSwell,1.6,10,0.109868,9,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00345_seed009_sev020_Hs160_Tp1000.csv,240000,240000,8.48861721654733e-16,1.22236087918282e-09,6.12447597917099e-15,0,1
346,State4_LongPeriodSwell,1.6,10,0.109868,10,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00346_seed010_sev100_Hs160_Tp1000.csv,1200000,1200000,1.94025536378225e-15,1.86264514923096e-09,2.37535124173525e-15,0,1
347,State4_LongPeriodSwell,1.6,10,0.109868,10,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00347_seed010_sev080_Hs160_Tp1000.csv,960000,959999.999999996,3.7592447673281e-15,1.62981450557709e-09,2.47384956063877e-15,0,1
348,State4_LongPeriodSwell,1.6,10,0.109868,10,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00348_seed010_sev060_Hs160_Tp1000.csv,720000,719999.999999998,2.42531920472781e-15,1.45519152283669e-09,2.78890173324574e-15,0,1
349,State4_LongPeriodSwell,1.6,10,0.109868,10,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00349_seed010_sev040_Hs160_Tp1000.csv,480000,480000,6.06329801181952e-16,9.93168214336038e-10,2.68241784312851e-15,0,1
350,State4_LongPeriodSwell,1.6,10,0.109868,10,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00350_seed010_sev020_Hs160_Tp1000.csv,240000,239999.999999999,2.5465851649642e-15,1.04773789644241e-09,5.25540156386235e-15,0,1
351,State4_LongPeriodSwell,1.6,10,0.109868,11,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00351_seed011_sev100_Hs160_Tp1000.csv,1200000,1200000,5.82076609134674e-16,1.86264514923096e-09,2.60838260035312e-15,0,1
352,State4_LongPeriodSwell,1.6,10,0.109868,11,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00352_seed011_sev080_Hs160_Tp1000.csv,960000,959999.999999999,9.70127681891124e-16,1.39698386192322e-09,2.36999499778491e-15,0,1
353,State4_LongPeriodSwell,1.6,10,0.109868,11,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00353_seed011_sev060_Hs160_Tp1000.csv,720000,719999.999999999,1.61687946981854e-15,1.28056854009628e-09,2.78057524853279e-15,0,1
354,State4_LongPeriodSwell,1.6,10,0.109868,11,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00354_seed011_sev040_Hs160_Tp1000.csv,480000,479999.999999999,2.66785112520059e-15,1.07684172689915e-09,3.25665456941838e-15,0,1
355,State4_LongPeriodSwell,1.6,10,0.109868,11,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00355_seed011_sev020_Hs160_Tp1000.csv,240000,240000,1.94025536378225e-15,9.16770659387112e-10,5.06819233724043e-15,0,1
356,State4_LongPeriodSwell,1.6,10,0.109868,12,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00356_seed012_sev100_Hs160_Tp1000.csv,1200000,1200000,3.49245965480804e-15,2.09547579288483e-09,2.4814246914976e-15,0,1
357,State4_LongPeriodSwell,1.6,10,0.109868,12,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00357_seed012_sev080_Hs160_Tp1000.csv,960000,959999.999999998,1.69772344330947e-15,1.74622982740402e-09,2.49029353393128e-15,0,1
358,State4_LongPeriodSwell,1.6,10,0.109868,12,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00358_seed012_sev060_Hs160_Tp1000.csv,720000,719999.999999999,1.29350357585483e-15,1.51339918375015e-09,2.77099753076269e-15,0,1
359,State4_LongPeriodSwell,1.6,10,0.109868,12,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00359_seed012_sev040_Hs160_Tp1000.csv,480000,479999.999999999,2.42531920472781e-15,1.19325704872608e-09,3.14972209927163e-15,0,1
360,State4_LongPeriodSwell,1.6,10,0.109868,12,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00360_seed012_sev020_Hs160_Tp1000.csv,240000,239999.999999999,2.18278728425503e-15,8.87666828930378e-10,4.49010419001732e-15,0,1
361,State4_LongPeriodSwell,1.6,10,0.109868,13,validation,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00361_seed013_sev100_Hs160_Tp1000.csv,1200000,1200000,1.35817875464757e-15,1.86264514923096e-09,2.37447244640682e-15,0,1
362,State4_LongPeriodSwell,1.6,10,0.109868,13,validation,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00362_seed013_sev080_Hs160_Tp1000.csv,960000,959999.999999998,1.57645748307308e-15,1.62981450557709e-09,2.50433302787593e-15,0,1
363,State4_LongPeriodSwell,1.6,10,0.109868,13,validation,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00363_seed013_sev060_Hs160_Tp1000.csv,720000,719999.999999998,2.26363125774595e-15,1.33877620100975e-09,2.63595696369413e-15,0,1
364,State4_LongPeriodSwell,1.6,10,0.109868,13,validation,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00364_seed013_sev040_Hs160_Tp1000.csv,480000,479999.999999998,4.00177668780088e-15,1.07684172689915e-09,3.04123278086914e-15,0,1
365,State4_LongPeriodSwell,1.6,10,0.109868,13,validation,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00365_seed013_sev020_Hs160_Tp1000.csv,240000,239999.999999999,3.39544688661893e-15,9.31322574615479e-10,4.99035222506639e-15,0,1
366,State4_LongPeriodSwell,1.6,10,0.109868,14,validation,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00366_seed014_sev100_Hs160_Tp1000.csv,1200000,1200000,3.88051072756449e-15,1.97906047105789e-09,2.52963657587421e-15,0,1
367,State4_LongPeriodSwell,1.6,10,0.109868,14,validation,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00367_seed014_sev080_Hs160_Tp1000.csv,960000,959999.999999997,3.51671284685532e-15,1.74622982740402e-09,2.66020298678701e-15,0,1
368,State4_LongPeriodSwell,1.6,10,0.109868,14,validation,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00368_seed014_sev060_Hs160_Tp1000.csv,720000,719999.999999998,2.58700715170966e-15,1.33877620100975e-09,2.58694028513763e-15,0,1
369,State4_LongPeriodSwell,1.6,10,0.109868,14,validation,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00369_seed014_sev040_Hs160_Tp1000.csv,480000,479999.999999999,1.94025536378225e-15,1.10594555735588e-09,3.04182243055383e-15,0,1
370,State4_LongPeriodSwell,1.6,10,0.109868,14,validation,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00370_seed014_sev020_Hs160_Tp1000.csv,240000,239999.999999999,3.63797880709171e-15,1.00408215075731e-09,5.2297158150608e-15,0,1
371,State4_LongPeriodSwell,1.6,10,0.109868,15,validation,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00371_seed015_sev100_Hs160_Tp1000.csv,1200000,1200000,3.1044085820516e-15,2.21189111471176e-09,2.50346752454942e-15,0,1
372,State4_LongPeriodSwell,1.6,10,0.109868,15,validation,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00372_seed015_sev080_Hs160_Tp1000.csv,960000,959999.999999998,2.06152132401864e-15,1.86264514923096e-09,2.53059299699505e-15,0,1
373,State4_LongPeriodSwell,1.6,10,0.109868,15,validation,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00373_seed015_sev060_Hs160_Tp1000.csv,720000,719999.999999997,4.68895046247376e-15,1.57160684466362e-09,2.73385654151127e-15,0,1
374,State4_LongPeriodSwell,1.6,10,0.109868,15,validation,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00374_seed015_sev040_Hs160_Tp1000.csv,480000,479999.999999999,2.5465851649642e-15,1.22236087918282e-09,3.04451521266454e-15,0,1
375,State4_LongPeriodSwell,1.6,10,0.109868,15,validation,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00375_seed015_sev020_Hs160_Tp1000.csv,240000,240000,1.69772344330947e-15,1.12049747258425e-09,5.25349816303438e-15,0,1
376,State4_LongPeriodSwell,1.6,10,0.109868,16,validation,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00376_seed016_sev100_Hs160_Tp1000.csv,1200000,1200000,1.74622982740402e-15,2.09547579288483e-09,2.41903389290806e-15,0,1
377,State4_LongPeriodSwell,1.6,10,0.109868,16,validation,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00377_seed016_sev080_Hs160_Tp1000.csv,960000,959999.999999996,4.24430860827367e-15,1.97906047105789e-09,2.69103347664019e-15,0,1
378,State4_LongPeriodSwell,1.6,10,0.109868,16,validation,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00378_seed016_sev060_Hs160_Tp1000.csv,720000,719999.999999999,1.77856741680039e-15,1.39698386192322e-09,2.37616992207138e-15,0,1
379,State4_LongPeriodSwell,1.6,10,0.109868,16,validation,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00379_seed016_sev040_Hs160_Tp1000.csv,480000,479999.999999999,2.78911708543698e-15,1.42608769237995e-09,3.39353954765012e-15,0,1
